Loan_ID,Borrower_Credit_Score,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Loan_Term_Years,Collateral_Value,Industry_Sector,Credit_History_Length_Years,Past_Due_Payments,Consumer_Confidence_Index,Business_Confidence_Index,Inflation_Rate,GDP_Growth_Rate,Loan_Type,Credit_Rating
8308,701,0.2474812080818762,1.0868780739374932,54620.83899803617,337919.0248702072,17,524700.991694745,Energy,15,1,0.930746319552369,0.23565521507981413,0.47064567368768906,0.5173290094307722,Personal,B
8309,524,0.48691289844616537,0.7698266082945483,104564.31624095803,32333.85104879645,15,72956.0008633162,Consumer Goods,19,3,0.9910336483472617,0.720197813031939,0.5135735905018125,0.6892215904521098,Government,B
8310,516,0.5403304392207774,0.9791069118081495,122295.01704872197,292309.8053466006,26,185297.15165252538,Finance,2,0,0.8572195452285731,0.405298618035998,0.6174224664419284,0.8098836106140851,Corporate,Caa
8311,330,0.23056373077954015,0.6334060131108377,149361.3731276057,207908.48551328326,3,887232.9231521504,Consumer Goods,23,9,0.16518281645852628,0.43886601888348975,0.7991384785726836,0.816748884397008,Corporate,B
8312,358,0.147548334674557,1.1916004446869715,127208.43637154781,36607.0401010442,9,897392.9032017746,Consumer Goods,14,2,0.03841389659786132,0.6290513503633169,0.12161063129857763,0.4383348931381106,Government,Caa
8313,652,0.16845977644280494,0.9122871900653824,107746.9307353751,364563.60492076434,10,209973.52989734858,Finance,26,5,0.5414252113270532,0.3812958923118849,0.5356843634029026,0.38041140395764905,Corporate,B
8314,744,0.49640176738312203,1.0699660732047152,160143.10043675487,253160.02934406916,12,309611.26091823366,Technology,22,2,0.5381526083040042,0.4456108457713238,0.14201507648254752,0.14775982867863424,Government,B
8315,534,0.3179134556598129,0.7851379163717238,94269.79684103114,155202.8861763405,22,831510.8994846124,Consumer Goods,3,3,0.604833238555516,0.7539097305247235,0.18071655839633893,0.7694007837717324,Corporate,B
8316,406,0.16595732920536146,1.0310121734926265,197819.36035004418,46742.2592293549,24,212126.4175630213,Technology,4,8,0.05700377792373357,0.5240211506516805,0.4915423423618911,0.6259427624166913,Personal,B
8317,490,0.2701441032098123,0.7711694296285523,191123.02639754658,275999.7317069138,9,882016.3775640356,Healthcare,1,2,0.2895483047795694,0.8359269054639099,0.08314100297159077,0.17049961461862295,Government,B
8318,829,0.3571177414265265,0.913003560872408,150254.66878170762,156451.52498722044,24,824959.1398194241,Technology,11,4,0.49711348217953977,0.6599841910806366,0.08735259249332639,0.4966753732623733,Government,Ba
8319,544,0.5260258419225041,1.0446943709804186,180044.02711430372,473608.69454215723,5,809474.7220342158,Real Estate,20,7,0.514351806432191,0.4631893903943983,0.1792094665791304,0.5697987568460979,Government,B
8320,375,0.4208716271125875,0.581531739307367,96839.83773196216,297800.5094318225,22,892828.4004814102,Real Estate,18,4,0.9465784309910849,0.911287430699458,0.47231343634254985,0.8651215566763208,Personal,Caa
8321,846,0.18801640054000038,0.7497500959587537,128849.93760365629,146107.22863450454,26,888051.5117387217,Finance,21,6,0.965507962944881,0.41647306318602906,0.18320870389662414,0.08603215828274702,Government,Baa
8322,566,0.17935135617916823,0.8814558642832678,76351.37788525745,266665.9345960291,2,918035.8252698048,Real Estate,16,9,0.8895874732798245,0.9562968237414935,0.3786262788491005,0.1617928160212304,Corporate,B
8323,616,0.30616710781666123,0.7337983942617184,180558.6815748665,272050.2175443658,28,880746.7969797384,Healthcare,15,5,0.2503312336060438,0.8841274948358784,0.868588546912567,0.5338552351281826,Government,Ba
8324,420,0.1375964238508782,0.7164170643289611,110074.25649314506,364746.99382426654,13,610853.0922259975,Technology,25,7,0.6409296441238927,0.31108377044926594,0.9274877504574544,0.04577264012395177,Personal,B
8325,324,0.4777885976419365,0.6971648627078986,121144.41401954385,451590.1499675739,11,166147.91212767534,Technology,25,5,0.27410600462981205,0.02249553282618988,0.5531581497596938,0.3835283931103016,Personal,Caa
8326,731,0.300726910151886,0.6594542752665531,176976.46898317907,481483.8426681396,9,613049.1704517683,Energy,17,6,0.9506447763797914,0.28280616369260936,0.9876979123453725,0.015753264899065922,Personal,Ba
8327,459,0.2715118863906951,1.0942331937889413,165537.34634628665,360355.9312765402,22,942789.5448271862,Consumer Goods,22,7,0.5061060598229038,0.4615449831330092,0.705480246571484,0.25750672863123436,Government,B
8328,413,0.3545541661957179,1.1465823905804147,84696.34371981815,275227.0542432963,8,967998.2535674864,Consumer Goods,2,4,0.8283645745903129,0.8977170637014893,0.1351878156275964,0.1613681689531774,Personal,Caa
8329,801,0.45447840188142385,0.9901186137094296,44862.69260485722,116341.38280407967,23,731178.9285628907,Consumer Goods,1,7,0.39300464955306036,0.20090835353858683,0.7394242888387192,0.2859390868451588,Corporate,B
8330,465,0.38467347224652604,0.5209996589355537,57555.84434222043,204499.56124590704,15,696897.1399243486,Technology,25,1,0.38147081194762245,0.9564616700255253,0.664773625003896,0.7671583396289702,Government,B
8331,474,0.5012013908609936,1.0503632365903013,87646.29505074158,246950.55049048836,28,939050.6892159989,Technology,14,5,0.033702546795985944,0.9809955879905743,0.865361407808119,0.34730956912262856,Government,Caa
8332,300,0.4146812819350587,0.8723578887807557,81899.44107136584,68543.72078309479,29,298364.4804900695,Energy,14,5,0.45948216199866465,0.47538372500436654,0.5011204765434817,0.8926762127450767,Personal,Caa
8333,385,0.4939851337041319,1.0306770615185243,36512.79337384815,131919.88421124115,16,159471.70847543387,Consumer Goods,18,6,0.6436233111824093,0.14630275494892087,0.5882811068372646,0.2768947998642802,Corporate,Ca
8334,619,0.44839113678233744,0.8061368615639808,103451.0737838267,492304.0401094355,10,297100.7390853099,Energy,22,6,0.12986504739583082,0.758595207221674,0.3947988738929926,0.12833736227841452,Corporate,B
8335,700,0.19656142013186825,0.5288973404219639,47994.557267896336,379561.5757059724,2,949459.0436729649,Technology,22,3,0.1848467314310802,0.34860537316978846,0.017264421127307084,0.06003793076904107,Corporate,Ba
8336,681,0.1261772250928994,0.9772214901137586,67551.25231086877,243593.31796927517,15,220184.49737793556,Healthcare,19,8,0.9716357754455128,0.3299825355905276,0.6022685263317499,0.9920715692554298,Government,B
8337,617,0.5516984002516908,0.8108899447701086,163872.1401617201,116886.1195480731,18,232490.5311972802,Consumer Goods,6,2,0.7315992873830157,0.10015335333455966,0.9494609753690367,0.0960259859093795,Personal,B
8338,549,0.5728280826910421,1.1118304468816724,114129.52301930533,288856.5937208248,13,201019.60704127903,Real Estate,4,8,0.9085416473975922,0.9762094656866518,0.16575537548060948,0.3614916626617155,Personal,Caa
8339,824,0.46346614831573607,1.0166965557749992,93402.01949054997,119778.20893739614,5,489951.6770316413,Consumer Goods,8,8,0.47614893830664096,0.8940164709872607,0.17206363429148108,0.847080118254851,Personal,Ba
8340,555,0.46210291134797454,0.7516932234444665,61524.00682485751,100588.83908195363,19,798424.5580757756,Real Estate,13,2,0.17917430022863123,0.2952991490030046,0.4109491248673677,0.22673947805406236,Government,B
8341,606,0.23507354024705476,1.0068573718486729,177267.61808926417,51409.40902341676,1,388033.609294039,Finance,20,2,0.16637269989631465,0.06405483187397398,0.8435724670292548,0.06481324900196939,Corporate,B
8342,443,0.37122085444091646,0.8466460196146715,183627.26300118066,176197.25363083853,26,109119.77275830391,Real Estate,7,0,0.5416490197374819,0.48557020177639487,0.5870751101761839,0.5416360494392782,Government,B
8343,690,0.5961198318523041,0.6396107665816816,118175.26292312666,273152.9781326768,27,742800.1021917117,Energy,10,6,0.7153886142535482,0.17514584873356343,0.5102069369905271,0.034947403509059005,Government,B
8344,468,0.5280717990350098,0.7939204236081552,186616.7019323364,83867.17088006563,29,613731.0237258878,Healthcare,18,7,0.9158888284203028,0.4927461527283009,0.8648683238572059,0.7195829170911133,Government,B
8345,597,0.25219717627599836,0.6557936761560521,109014.12362980602,104215.56180462195,3,484358.4973615263,Technology,28,6,0.4071616225846467,0.7755300938691536,0.2005659197063856,0.6003239582732179,Corporate,B
8346,532,0.2505229328489452,0.503483563956864,48231.220512088184,198613.91802301424,23,964457.7091169921,Energy,22,6,0.32548531205542797,0.3737850139047043,0.9540271725235655,0.23171378450360713,Corporate,B
8347,570,0.34178864557402955,0.6727570415124021,32896.727929005225,247318.16129066015,10,475720.14632038143,Energy,26,4,0.9349617288420287,0.5772269950259274,0.9627514327766158,0.49126559288599836,Government,B
8348,359,0.30229933308389223,0.6466649281357753,51824.22704269495,382330.17368677043,15,735203.8203001943,Healthcare,21,6,0.45361227894843803,0.5491777105916313,0.813989136622128,0.006661932316317287,Personal,Caa
8349,595,0.2855765231400873,0.503035836080831,135851.57661336695,285480.9416971,25,166915.26351609675,Finance,1,9,0.5205035383383899,0.4018195983444658,0.29470522060271,0.5420202566797688,Personal,Ba
8350,766,0.4134859544030517,1.0487477576701525,84553.88348494389,310762.0297411441,16,422370.44302369683,Energy,27,3,0.44923459803317956,0.9680294239895647,0.3754543769330515,0.7749465375291102,Government,B
8351,534,0.10574623481676879,0.5538894567195966,140212.53055587847,349624.1739028809,27,220144.4555743974,Healthcare,5,0,0.7682378452253991,0.3411501384327582,0.4034263574051845,0.05832839215197594,Personal,Ba
8352,533,0.48166981801663844,0.8143413517572174,116355.94095150327,228236.55255849956,29,354657.85860934417,Healthcare,22,9,0.07116995198651244,0.0338814031109973,0.17066609550480616,0.22549258319831966,Corporate,B
8353,667,0.47002649833789245,0.7925182229879454,86612.13771107106,174851.00064851972,4,484919.69851119793,Finance,2,3,0.8363989673509902,0.8460392589430235,0.045698535626302994,0.6236649763510986,Personal,B
8354,531,0.5151628402973506,0.6269856821138804,67175.56591472117,401208.26673433493,24,182751.76580386533,Healthcare,11,3,0.3919327357342809,0.9308732405287459,0.0650741879949498,0.04799536902594859,Government,Caa
8355,790,0.5207253366534067,1.1768079545761667,43777.4364476068,415018.6064395167,22,805014.865907425,Finance,16,3,0.9659135649561876,0.48557932542481985,0.6156154502398583,0.8153404734823508,Government,B
8356,802,0.38319984738023427,0.9226135234488009,163006.48043457745,81221.13548091117,20,382250.939878763,Technology,7,5,0.30047672707359463,0.08198684565966874,0.9683903071891851,0.3244557598581993,Personal,Ba
8357,680,0.4900369678116453,1.0694591320073852,169230.7107981277,476917.91488311754,3,897621.4044118955,Consumer Goods,14,0,0.470291954998848,0.08881770950235035,0.0843877488133229,0.2110198653671843,Personal,B
8358,727,0.3461975627402596,0.8472983900644651,122046.6382399219,465311.75424471684,5,677910.0766900792,Technology,28,3,0.42239478808261455,0.568107108635748,0.6394678897170332,0.8517701119490727,Corporate,Ba
8359,663,0.5757649182091502,1.0059683421610393,56706.09437851414,436084.517316553,3,184839.86817202924,Technology,1,0,0.8014247854781595,0.1188234010984407,0.12028244721203951,0.6543235599539279,Corporate,Caa
8360,501,0.19534926489371737,1.1788454458182307,74799.93783806343,214215.9172510284,8,645551.6569604065,Technology,12,0,0.6715676859251993,0.1961446790542104,0.5768703705323711,0.8988140348397978,Corporate,Caa
8361,445,0.5578085460369496,0.7438837896621711,192374.69139357185,421878.3132225994,27,33015.15816801392,Healthcare,11,4,0.6468581048875985,0.7810200374992522,0.44301648088647494,0.39065146790064575,Corporate,Caa
8362,756,0.22926518063386156,0.8529846968969618,68409.93494473325,315888.9867191602,28,809303.111164549,Technology,17,9,0.7143248082299389,0.22186927252995747,0.03483067633818726,0.9798280117697566,Personal,Ba
8363,434,0.15136168684342602,0.8601758290844046,39656.816086338724,106670.39596178658,6,974482.0231774141,Finance,12,8,0.9590735884792272,0.3856427332106267,0.3570422820354814,0.9549926081689188,Government,Caa
8364,563,0.3195522237034837,1.194396371426897,123508.41022512662,388567.0946786974,15,680979.9057683569,Finance,27,8,0.4779560392010307,0.3721743301872774,0.7857407700892789,0.5699575461373513,Government,B
8365,363,0.40745862120802967,0.6631694024745491,74525.37278393735,206017.02257602278,27,927228.9525324487,Energy,17,0,0.651685283934748,0.440159741973261,0.19597431760011919,0.7275920892864162,Personal,Caa
8366,790,0.21549493659997612,0.9727152560109551,192763.93347692792,149621.46251244342,6,301851.1038256687,Energy,18,5,0.6838956214966425,0.4202660427665006,0.5180112358308676,0.3723230945668776,Personal,Ba
8367,340,0.3778981205721489,0.5967607749189846,127710.5420517491,439754.6470632464,23,429352.886230405,Finance,16,8,0.8570797813110509,0.521922899714217,0.2557074169405038,0.05804281720605009,Government,Caa
8368,595,0.5039466784672524,1.1489514724379735,194188.50489973117,431827.25048856164,28,430351.42142140184,Energy,1,0,0.2882131833486137,0.5307420310320887,0.9253941722397626,0.32997071297461156,Government,B
8369,302,0.22854248290186138,0.9132673433011889,163548.02706242347,432864.7558908771,7,120909.17515558044,Finance,23,1,0.8063352060930524,0.22427351753230096,0.9272431168769653,0.2571721091493223,Personal,Caa
8370,409,0.3901611229571015,1.101588068927629,152924.41695475846,430464.16239662975,8,798478.6728857281,Energy,27,9,0.49925743556770685,0.14954738402305057,0.7265609329532158,0.13444052010076502,Personal,Caa
8371,520,0.2696562980965401,1.1266690810376554,171161.97917574423,279343.4017301576,16,500115.7976717159,Technology,5,2,0.016160227399781624,0.18589951034609353,0.6905780588887829,0.48528765644194904,Government,B
8372,669,0.36488423376524015,0.8899769384729033,132830.54079335363,310375.5624973631,21,495523.5871608976,Real Estate,23,4,0.15307440571858444,0.20431313201462808,0.5519388556726275,0.933872855367208,Corporate,B
8373,667,0.4334595097874847,0.9774050898667388,31890.619841902742,474688.4531861466,13,671784.0794887495,Energy,27,9,0.8393612082633826,0.820998463834835,0.7849032860240036,0.8838912680017688,Corporate,B
8374,735,0.2752112859080462,0.9891044480202373,96719.01309517943,69023.86075929391,5,179277.39608323164,Consumer Goods,5,7,0.2682835681745135,0.9301414925843939,0.983460657582943,0.28178762116254474,Corporate,B
8375,303,0.597241441226067,0.8223365764561311,67233.0749240157,404099.3864116808,22,812054.5440624641,Real Estate,16,2,0.2969963004917968,0.7389643839361484,0.9617026195069049,0.9997749820908342,Government,Ca
8376,543,0.3818875992148204,0.8043867731118653,103833.15447718497,265502.5306108346,20,372212.9744472862,Healthcare,24,6,0.735154206211499,0.04158316512529592,0.8087323923950479,0.9104262910381233,Government,B
8377,465,0.5122307795464693,0.6303317532847,109993.41910821226,489311.7263402283,2,88844.5297664958,Technology,28,0,0.6859099836294865,0.5994199587752348,0.13616429941718144,0.09388829835212131,Personal,Caa
8378,325,0.4625676114553956,0.7687401923508463,51731.28136426449,321415.7542040424,14,198421.97074515655,Real Estate,26,9,0.45032754823751353,0.7807486328597595,0.86141128713713,0.24254100856623784,Personal,Ca
8379,694,0.5264026568514738,1.1935298583818885,33983.363311134985,85459.37388295517,18,260323.93343939586,Technology,24,4,0.7300645831435717,0.5215220418556259,0.5920678520153111,0.3291229395063898,Personal,Caa
8380,773,0.18690047726928397,0.6889031039829401,53494.04986916166,408668.03434718476,18,186165.9587268848,Finance,25,1,0.6104063525100101,0.08000599781409334,0.5333507067998075,0.22344217196709226,Government,Ba
8381,316,0.2112768548638355,1.0337086360732726,175762.6124371431,337972.4243165319,18,249803.65990194873,Healthcare,19,4,0.18302253984507855,0.5120283013244911,0.5449586137735634,0.14102846483907483,Government,Caa
8382,391,0.34370558894514514,0.5415432290396471,158495.2131248841,78719.2556811261,15,995893.4102806046,Real Estate,2,4,0.2768010141113192,0.6373562533688023,0.2542559366188736,0.40160935056027747,Personal,B
8383,782,0.5261643382427211,0.8272281581853607,165811.79382584867,9451.119897365228,5,542349.5411636778,Consumer Goods,29,9,0.06420557932148208,0.5695718361794659,0.20676139645371994,0.5908868685459548,Corporate,Ba
8384,842,0.19880329069542937,0.5408870923420019,76972.1252867888,274105.4121960191,2,606897.1449045812,Finance,7,5,0.6615269363868752,0.7216291026433497,0.4484688965675868,0.764142749693821,Personal,Baa
8385,504,0.5855329160536492,0.8330599536655288,70136.8623015184,124537.10987024398,23,174366.45001835725,Energy,16,4,0.05543413889697091,0.2671970481854792,0.6330548670523075,0.8971039746574125,Corporate,Caa
